review_text,Is_Fake
,FALSE
,FALSE
Te duur voor kleine porties,FALSE
Awesome. Love the place. Clean. Friendly staffs. Foods are super delicious,FALSE
,FALSE
,FALSE
The cake is fresh here...,FALSE
,FALSE
"Secret Recipe menu is standard as expected -- consistent and reliable. The environment here is calm and spacious, suitable for casual meals or work discussions with colleagues. A convenient spot to dine and chat.",FALSE
"Always beli kat sini untuk apa2 event or hadiah
Waktu operasi buka agak lewat
Kek2 nya sedap n berbaloi dibeli",FALSE
"service out. lama tunggu untuk bayar. macam tunggul depan kat cashier padahal ada tiga orang. panggil pun tak dengar maybe suara slow kot bila panggil. ada lagi dua orang belah sana, tak buat apa pun. tengok jeee. aku tgk dia, dia tgk aku. pls improve. bad services. dah ada pekerja baru datang kerja, ingat nak layan kita yg tunggul ni kat depan tu, eh dia gi sembang dulu kejap dekat staff lain. OUT!! kalau aku maki tadi memang mendapat. tapi tone suara masih boleh kawal. tolong eh perangai elok sikit. buat kerja bukan bersembang.",FALSE
,FALSE
,FALSE
Datang sini sebab sambut bfday adik. Makanan dia sedap berbaloi dengan harga.,FALSE
Tq jannah help me for setup delivery online,FALSE
,FALSE
"Semalam 17/2 pkul 9 setgah malam . Sy , suami & ank dtg nk take awy kek . Mse msuk tu staff ade tapi lari dan yg staff2 ddk kat sebelah dpur tu ramai je tp buat xtahu . Ada staff lalu blkg sy plk bgthu dia nk bgkus dia hnya angkat kening dan angguk pstu abaikan sy d kaunter . Ada staff yg prempuan pakai baju belang pgil sorg staff ade customer tp staff tu tgk sy dan jeling buat2 tnya staff lain apa lg yg kne buat . Pleaseee bosss !!! Tgk cctv tu ambil tindakan kat staff awk metang2 sy dn suami hnya pakai tshirt dan bsluar trek xlyan ingt sy xde duit ke ?! Klu xde , xdenya sy jejak kat sr awk tu . Elok sr paya keladi lgi",FALSE
"Makanan overall not bad.. cuma service buat air lambat, sampai tak dapat air",FALSE
"Servis lambat, makanan tak sedap langsung. Staf perempuan kulit putih2 kurang ajar, orang tanya air bila nak siap, nak marah2 pelanggan. Ramai sebab viral je. Makanan bukan sedap pun. Air tak dapat-dapat, sampai dah siap makan pun, air tak dapat.",FALSE
,FALSE
Makanan boleh la tapi staff kena belajar niaga lagi dgn pelanggan..kita datang untuk makan dan bayar..meniaga bukan dgn kasar2 mcm kita peminta sedekah plak layanan..,FALSE
,FALSE
very sloww and have to wait almost 1 hour,FALSE
"Makanan OK,
Harga OK,
Staf OK,
Cashier @ bos X OK. Orang tanya elok2 pasal kedai, jawab lebih kurang. Tak mesra langsung. Kita sangka baik, mungkin bos pernah join geng 'punk' tahun 2000 an dulu. Kena dengan nama kedai",FALSE
"services terbaik , staf friendly ",FALSE
"Nasi dagang 2/5
Nasi lemak 3/5

Kedai bersih 
Servis agak lambat
Harga agak mahal untuk dua orang makan..avg rm40",FALSE
"Service out,staff xmesra,mcm mtk Makan free gayanya......",FALSE
"Servis lambat
Staff tak mesra",FALSE
ke satttuuuuuuuu,FALSE
Makanan sedap tapi dah tahu kedai nak viral servis kena mantap ler..,FALSE
Servis teruk....sejam tunggu untuk bungkus...last2 sy tak dapat makanan sy...staf x friendly...,FALSE
,FALSE
Very nice and aesthetic place with good food especially Nasi Dagang.,FALSE
Makanan sedap giler.. memang berbaloi. Kedai betul2 classic. Puas hati,FALSE
"Makanan sedap ,servis laju",FALSE
,FALSE
"Nasi dagang ontop,cashier cantik,lurve betul",FALSE
,FALSE
"Murohh doohhh. Service okay, chicken chop full with fries+ wedges, kids boleh makan dua orang portion cc & lamb chop kt sini.",FALSE
good food,FALSE
"First time datang.

Masa menunggu 10-15minit (org ramai).
Waiter laju amik order .
Menu tersedia byk.
Parking mudah.
Suasana meriah (org ramai).
Kebersihan okay.
Harga berpatutan.
Makanan sedap.

Sesuai untuk bawak keluarga makan",FALSE
,FALSE
"Semalam.. Tunggu 1 jam lebih, tapi dpt nasi goreng sejuk 2 pinggan.
Xreti nk hantar dulu ke?
Kita rekemen sbb pernah mkn sekali sedap..
Tapi kecewa.. xde mood member. Tak repeat dh kalau gini.",FALSE
,FALSE
Sedap!,FALSE
,FALSE
"Makanan semua sedap, portion besar. Waktu menunggu makanan tak lama sangat. Potato wedges sedappp sangat. Western, masakan panas, semua ada. Selalu dah repeat makan kt sini. Mmg terbaik.",FALSE
"The restaurant is a great place for families alike to enjoy. Cuisine wise, the place is like any other restaurant nearby so there wasn't much of a surprise element. An average place for your average meal dining experience,nothing more",FALSE
"Tom yam rasa singgang, kailan terlalu pahit, harga kayangan, nasi goreng tomyam tak rasa macam tomyam",FALSE
,FALSE
,FALSE
The food is good. Ordered Western food like chic chop. Staff is well trained.,FALSE
"Food comes with a big portion, services quite fast despite the big crowd even though some of the food arrived late than others.",FALSE
Makanan sedap. Service boleh tahan laju walaupun ramai pelanggan,FALSE
,FALSE
,FALSE
,FALSE
"Makan Malam;
1. Nasi Putih = 4.5/5
2. Sup Tulang = 4.3/5 (daging x la empuk, sup boleh tahan)
3. Sambal = 4/5 (kurang pedas)
3. Nasi Goreng Kampung = 4/5",FALSE
,FALSE
,FALSE
Sup Tulang mmg sangat sedap. Nasi goreng ikan pun sedap. Mcm nenek2 masak dulu. Menggamit kenangan betul setiap suapan. Mmg superb!,FALSE
Maaf cakap... overrated...mahal...makan 3 benda + 1 air Rm41...first & last terpaksa review jujur,FALSE
,FALSE
Parking limited,FALSE
,FALSE
,FALSE
"Sedapp...sup legend power
nasi goreng ikan the best",FALSE
Recommended...makanan sedap,FALSE
,FALSE
Datang skali nak lg..,FALSE
sup tulang sedap,FALSE
Makanan semua sedap,FALSE
,FALSE
,FALSE
Sedap makan dengan keluarga.,FALSE
,FALSE
"TEMPAT INI SGT NYAMAN DAN MAKAN SANGAT LA SEDAP SEPERTI SUP TULANG, NASI GORENG IKAN DAN LAIN-LAIN LGI",FALSE
Servis lembap.. pastu pakej mkn 4 org.. ikan sampai utk mkn 2 org.. mmg xberbaloi.. tak disarankan utk bawak famili mkn sni,FALSE
,FALSE
Harga makanan agak mahal berbanding kedai lain,FALSE
"service lambat. order tomyam seafood, dtg tomyam ayam. anak kecik owner bermain2 bising berlari kejar2 keliling pelanggan tengah makan.",FALSE
"Okay padan dgn harga, cuma ikan 3 rasa agak masin. Insya Allah blh diperbaiki... Lain2 menu okay sje",FALSE
"This restaurant sell 'masakan panas' in the afternoon which I like. The food are mid, but still tasty. Ordered tumeric fried meat and the shop give free plain soup. Price are affordable",FALSE
Variety  of local food available,FALSE
service lambat gile..siapkan makanan xikut giliran..makanan sampai xcomplete ikut yg di oder..,FALSE
,FALSE
Makanan sgt sedap. Staff pun mesra pelanggan. Harga berpatutan. Recommended and boleh repeat lg.,FALSE
"Le repas etait delicieux. Le poisson etait tres savoureux. Je recommande vivement. Service rapide, conseil et les employes serviables et souriants.
(Je viens de France :) )",FALSE
,FALSE
Just had the worst version of Mee Bandung that I have ever tasted... Not worth it...,FALSE
"Quick service here, the taste was, preety mid but acceptable",FALSE
"Makanan sedap. Ikan bakar, siakap 3 rasa padu.",FALSE
"Makan sedap,cepat sampaiada menu panas dan western and service sepat sampai tau",FALSE
"Service slow sangat.
Air pun sampai lambat ",FALSE
,FALSE
,FALSE
"Masa datang orang tak ramai, tapi servis cepat dan makanan best",FALSE
,FALSE
,FALSE
"An extremely clean place with an excellent menu for breakfast, lunch, and dinner. The menu includes allergens and the calorie content of each dish. Excellent cuisine and truly friendly staff",FALSE
Semua sedap,FALSE
"I like staff name Aina, help me when i bring my daughter",FALSE
sogoooddddddd,FALSE
"OldTown might be a chain but it's very nice. Home of the Ipoh white coffee, it also serves variety of breakfast and lunch options. Food was good, good portions and reasonably priced. AC'd always a plus in this scorching heat.",FALSE
The toilets need to be upgraded and more maintained and clean. Some of the food doesn't taste as good as it should. The drinks here are delicious.,FALSE
,FALSE
,FALSE
Bad services & Bad attitude by a female MANAGER. Only smile & treat men nicely which is weird af. The menu was hand to me with bad manner. This is my 3rd time getting this kind of treatment,FALSE
Mee Goreng Mamak very delicious!!,FALSE
"fast delivery and makanan semua sedap2. portion yang mengeyangkan. service yang ramah & senyuman manis. tandas yang bersih dan kering.

nasi lemak with crispy was awesome. love the old town white coffee frost ! smooth and creamy coffee. signature Ice cream also was a good combination ! 10/10 of all the food and service

remark: all the employees are very friendly and superb kind. 5 star for the service !",FALSE
"The food was so delicious
View memang cantik dan tempat duduk yg selesa untuk gamily besar datang..",FALSE
best sangat2 weiiii,FALSE
1st time eating here and 1st time going to this place after 8 years. The taste is the same. it's ok. There is a new item in the menu to try later.,FALSE
,FALSE
,FALSE
"Had the Hainanese Chicken Rice, which was very tasty!
Amazing coffee also!
Peaceful interior with relaxing music...",FALSE
"Nice and spacious place, cozy ambience. Very friendly staff. The price may be a little more than outside, but I'm sure you will like it. Definitely come again for another menus. Easy parking.",FALSE
,FALSE
"Boring makan nasi tghari atau mencari kudapan minum petang ?

Boleh singgoh sini beli popia vietnam. Sayuran dan lauknya fresh dan menyegarkan.

Ada juga mee soto.

Sangat sesuai untuk sesiapa yg sedang ON diet.",FALSE
"Sotong Celup Tepung kat sini memang fresh & lembut, mesti cuba ",FALSE
"View lawa ,tenang. Memuaskan. Murah. Makanan seafood + air 2 org makan rm50 je. makan di tepi pantai MMG seronok,semua ade ikan celup tepung, sotong udang pn ade",FALSE
"Duk ceruk sikit, view boleh tahan, sayang tak dah sampai habis lake, dok dan nok merase celup tepung..",FALSE
"1st time dtg. Membe KT bawa minum ptg dkt sini 2015. Since tu jd port wajib ict kalau ke KT. Harga patut, kena pulak angin pantai.. syahdu mat",FALSE
,FALSE
"Alhamdulillah semuanya sedap dan fresh. Order dulu baru digoreng. Warung tepi laut, suasana nyaman.",FALSE
,FALSE
,FALSE
Beach is not eye pleasant,FALSE
"sedap sotong ikan udang celup tepung + kuah sos pon sedap dgn view yg sgt tenang...
will repeat lg",FALSE
,FALSE
,FALSE
"View lawa ,tenang. Memuaskan. Murah. Makanan seafood + air 2 org makan rm50 je. Cuma recommend owner boleh tambah lebih lagi menu contohnya jenis nasi goreng dan nasi putih bersama tomyam",FALSE
"Yang Tau Ja Tau (YTJT)
Tempat rilex.
Tak bising.
Underated.
Keep it this way.",FALSE
,FALSE
"The view of the Terengganu Sea is amazing, and the location of this eatery is just perfect. However, I was a disappointed with the cleanliness. The cutlery had streaks and oil marks, and the mug I used had mold underneath it. The kitchen also didn't seem very clean or organized.

I really hope the owner takes this as helpful feedback because this place has so much potential with such a great view. Attention to cleanliness could really make a huge difference and improve the overall experience.",FALSE
"Amazing scenery, food and services..",FALSE
,FALSE
"Sedap, value for money",FALSE
Mkn murah n sedap.. Dah 2 kali g cni.. View tepi laut.. Kedai buka dlm kul 2.30pm mcm tu..,FALSE
,FALSE
,FALSE
Good,FALSE
"Kotor, akdop sabun",FALSE
Nasi lembik..kuoh campor tawor,FALSE
,FALSE
lambat ambil order,FALSE
,FALSE
"Eating roti canai want to top up gravy,must see the staff face like I'm own him money. I'm order around  7 to 8 pcs give little gravy. Call to add gravy just give me a small scoop.new outlet at jalan sultan zainal abidin. Don't go there, bad service",FALSE
,FALSE
ok sangat,FALSE
Bukan nasi kandaq. Nasi berlauk. Lauk tak byk pilihan. Rasa biasa2 saja. Tak sedap. Bagi tekak orang utara. Mmg fail. Portion sikit. Harga tinggi. Pergi rasa kedai lain dulu la dari kedai ni. See,FALSE
Nope. Not the usual mamak shop. Rasanya tukang masak tu sume Bangladesh.. So rasa die mmg kurengggg...,FALSE
ayam lamaaaaa aduu spoil,FALSE
,FALSE
Kedai yang menyusahkan rider.. rider sampai baru tanya order apa masuk.. buang masa rider choiii,FALSE
"Dal so yummy. Salted egg. Biryani rice. Gluten-free Thosai. Mutton Masala curry. Fish Curry. Chicken Tandori or Tikka. Roti with egg or cheese. It's a big open food court area connected to a supermarket, it's always so busy, so sometimes the workers don't have time to clean all the tables quickly enough, but for what you pay, it's a good deal for sure.",FALSE
"Nice location, in the middle of Kuala Terengganu town, plenty of parking, got a professional car wash shop next to it, the restaurant has a air-conditioned section for customers. The nasi kandar here is not bad for Terengganu standards, price is also reasonable. Staffs are friendly. Overall not bad as a hang out mamak place.",FALSE
Staffs were very committed playing phone instead of serving customer even though they have seen me entering the restaurant. Had me to wait long when there was only one customer. Roti canai seems reheated. Cant finish it.,FALSE
You can get nasi kandar at midnight,FALSE
,FALSE
,FALSE
,FALSE
,FALSE
"Oden kurang memuaskan, ada bebola yang masam dan rasa basi. Overall tak sedap macam dulu.",FALSE
,FALSE
the oden is so good and the services also fast ,FALSE
"Antara warung oden terbaik di Kuala Terengganu.

Terbaik dari segi rasa, servis, dan suasana.

Mencari kudapan ketika sedang menikmati angin sepoi di pantai batu buruk amat sesuai dengan oden yang panas dan menyelerakan.",FALSE
,FALSE
,FALSE
,FALSE
,FALSE
,FALSE
macam-macam adaaaa,FALSE
,FALSE
,FALSE
"kawasan tumpuan ramai bagi peminat oden. pedas dan tasty. harga pun berpatutan. juga menjual sushi dan mochi dengan menu yang variety. murah dan sedap. located bersebelahan Primula Beach hotel, kawasan yang lapang, mudah parking. sentiasa crowded terutama hujung minggu. overall nice!",FALSE
Rase pedas-pedas + mantap,FALSE
,FALSE
Need to double check the readiness of Mee Udon. Need a few minutes more to let the Udon fully soft. The rest perfectly prepared. Good taste. Good spicy savoury broth.,FALSE
oden dia sangat sedap. lain dari yang lain. rasa sekali pasti nak lagi,FALSE
Oden paling nyakut setakat ni. Rasa cukup. 5 bintang mak bagi haaa. Repeat sokmo.,FALSE
Roti canai crunchy best...,FALSE
,FALSE
Best indian food in K.T. Must try the homemade 'oorukai'.,FALSE
,FALSE
,FALSE
,FALSE
No longer there,FALSE
Very bad customer service. The food is not nice. Not returning back to this shop.,FALSE
,FALSE
Good food and fast service. Need to add more table. Peak hour need to wait for table. Worth waiting ,FALSE
The best banana leaf restoran in k/trg. Food is delicious. Their roti canai is the best in the country. No where in malaysia you can find roti canai like in MD.Try it and you will know.,FALSE
Very very very bad service ....the people don't know how to respect customers....the food taste is very bad....the people don't know how to take customers orders....must improve...,FALSE
Not the best place. Was tolerable because it was walking distance. The food is so so.... Most of the food finish by 2.30. Goreng goreng is in the morning. Cleanliness is bad. Wouldn't come back again sadly,FALSE
Best Roti canai .,FALSE
,FALSE
Food is good. But service can be better.,FALSE
,FALSE
,FALSE
Excellent,FALSE
Ravi masok sedak kali,FALSE
Ting Bu Cuo De Hen Hao Chi ,FALSE
Hao Chi,FALSE
,FALSE
Food was sooo Delicious  definitely will go again !,FALSE
"Shi Wu Hen Hao Chi,Fu Wu Hen Hao ",FALSE
Zhe Li De Shi Wu Fei Chang Hao Chi Fu Wu Fei Chang Bang You Ge Xiao Di Ting Dao Wo Xiang Shi Chi Shu Kuai Ran Hou Jiu Song Gei Wo Men Chi Zhen De Gei Wu Xing Gan Jue Du Bu Gou Jia Ren Du Fei Chang Xi Huan Lai Zhe Bian Chi ,FALSE
"I ordered a chicken steak pasta, the pasta was so sour and not very tasty. The kids meal was even worse, the pasta tasted terrible, very unsatisfactory, and no one in the kitchen was checking, it's not right to prepare such food for customers.",FALSE
"Shi Wu Fen Liang Hen Zu Wei Dao Du Hen Hao
Bu Hui Hen Chong Kou Wei Ye Hen Gua He Er Tong
Tui Jian Ka Pei",FALSE
drink and snack all of the perfect,FALSE
,FALSE
"This food shop very good, and so good service, drink and snack all of the perfect. So I am very appreciate.",FALSE
Service Very good,FALSE
"Huan Jing Shu Gua,Shi Wu Yin Liao Fei Chang He Wei Kou,Fu Wu Yuan Fu Wu Tai Du Hen Bang Shi Ke Guan Zhu Gu Ke You Ren He Xu Qiu,Xiao Lu Hen Hao ",FALSE
,FALSE
,FALSE
Huan Jing Fen Wei Hen You Shu Gua Gan Hen Bang  Shi Wu Fang Mian Jiu Ben Ren Dian De Mai Pian Yu You Dian Gan Mei Ban Fa Ke Shi Wo Nan You Dian De Zhi Shi Ji Pai Hao Chi Wei Dao Hen Xiang ~Ran Hou Huan You Wo Dian De hashbrown You Wei Chong Bi Jiao Pu Tong ~Jie Ge Ye Gong Dao,FALSE
Huan Jing Hen Hao Shi Wu Hen Hao Chi Mei Nu Dian Yuan De Fu Wu Hen Hao,FALSE
Shi Wu Hen Hao Chi  Huan Jing Shu Gua Fu Wu Tai Du Chao Ji Bang,FALSE
,FALSE
Good for dinner & lunch!Delicious food,FALSE
,FALSE
,FALSE
,FALSE
The besttt,FALSE
"Makanan terbaik 
Perkhidmatan mantap 
Suasana pun sangat puas hati",FALSE
Nice place and delicious foods. Must try,FALSE
Sedao,FALSE
,FALSE
City Boys Restaurant is recommended ,FALSE
kalau mari ulu tiram msti singgah sini .. mknn smua sdp2,FALSE
Lemon soda ice and mee goreng was a good combo,FALSE
Good restaurant,FALSE
Semua makanan sedap,FALSE
"Makan dia sangat sedap. Tpi fav sya klau dtg sini, minuman ice lemon soda. Very refreshing.",FALSE
Good service!,FALSE
"The food was so good...the Mee goreng and nasi claypot is so good...will repeat again,..my children love the food..",FALSE
Nice place for eat indian food,FALSE
Good food  do support .,FALSE
Satti soru Adi Poli,FALSE
,FALSE
,FALSE
"Love the kaya toast
And Fen Chang so so so smooth and soft. Perfecto for breakfast 

The kaya toast butter is generous. Oil is free

Wanton mee is so-so.",FALSE
"Coffee Very Sour Hen Suan

Not worth it",FALSE
"Ka Pei Hao He,Shi Wu Hao Chi!",FALSE
Same restaurant thanks,FALSE
,FALSE
,FALSE
,FALSE
,FALSE
"Kao Mian Bao 2set, Sheng Shou Dan x2Li, Yuan Yang Re x1, Ka Pei Bing x1.  Zong Gong RM17
Jie Qian Dui Ma?",FALSE
"Great coffee, bread w kaya butter,  pretty fast even during busy times.",FALSE
,FALSE
"Fu Wu Tai Du Hen Hao,Di Li Wei Zhi You Yue,Ting Che Fang Bian,Shi Wu Tui Jian Yun Tun Mian,Yu Rou Mi Fen,Ye Jiang Fan,Bi Dian Ka Pei ,Kao Mian Bao ,Sheng Shou Dan Shi Jue Pei!Gang Shi Zhu Chang Fen. Zhi De Tui Jian Gei Peng You Chang Shi. ",FALSE
,FALSE
Perfect place for breakfast.,FALSE
,FALSE
,FALSE
Mostly full house.,FALSE
,FALSE
,FALSE
,FALSE
Very good service and food ,FALSE
,FALSE
"Shi Wu Hao Chi Wu Can Pei Tao Bu Cuo!
Xia Ci Zai Lai",FALSE
,FALSE
Good service,FALSE
"La Zi Jiang Hai Xian Ju Fan,Hao Chi. You Zha Guo De Ge Shi Hai Xian(Zha De Hen Cui Pi)Fu Gai Zai Man Man De Zhi Shi Xia,Jing Guo Ju Kao Fei Chang De Mei Wei. Yuan Ben Yi Wei Fen Liang Huan Hao,Dan Shi Chi Qi Lai Hen Bao. Chen Bai Tian Qu. Bu Ran Wan Shang Hen Duo Ren. Mei Shi Feng Ge Can Ting,Yong Can Qing Song Zi Zai. ",FALSE
"I was really impressed with this place! The food portions are large, definitely great value for the price. Everything we ordered was fresh, flavorful, and well-prepared. The service was quick and friendly - our server was attentive without being overbearing, and the food came out fast even though the restaurant was fairly busy.

Prices are very reasonable for the quality and portion sizes, making it a great spot whether you're dining solo, with family, or with friends.

Overall, I highly recommend this place if you're looking for tasty food, good service.",FALSE
Delicious service good ,FALSE
"food delicious,service good",FALSE
,FALSE
,FALSE
,FALSE
,FALSE
,FALSE
Wonderful dining experience,FALSE
,FALSE
,FALSE
,FALSE
,FALSE
Good,FALSE
good service,FALSE
Nice!,FALSE
Nice,FALSE
is a nice place to eat dinner,FALSE
Extremely brilliant,FALSE
Bu Cuo,FALSE
good,FALSE
nice,FALSE
Nice,FALSE
nice,FALSE
"Shi Wu Hao Chi,Jie Qian He Li",FALSE
Shi Wu Hao Chi Tui Jian Jia Li Ren Lai Chi ,FALSE
good,FALSE
Nice,FALSE
good service,FALSE
Huan Jing Shu Gua!Shi Wu Hao Chi!,FALSE
,FALSE
good,FALSE
,FALSE
Good service and nice food,FALSE
"Fu Wu Tai Du Hao,Shi Wu Hao Hao Chi ",FALSE
"The menu listed fried rice/dry noodles for kids meal selection.
When ordering, the staff told us fried rice would take longer and asked if we wanted to change to white rice instead, with some discount -- we agreed.
But when paying, they still charged the original price of 23.9. And the ""fruit"" in the kids' meal turned out to be pickled guava instead of the apple and dragon fruit listed on the menu.",FALSE
"Shi Wu Hao,Huan Jing Hao,Fu Wu Hao",FALSE
"Mian Xian,Lu Mian,Zha Rou Quan Bu Du Shi Wo De Zui Ai!",FALSE
,FALSE
,FALSE
,FALSE
,FALSE
"Shi Wu Hao Chi,Fu Wu Zhou Dao",FALSE
,FALSE
Good taste i like it,FALSE
,FALSE
"Cai Bu Cuo,Ke Yi Shao Dian Xian Geng Wan Mei",FALSE
Chao Zan De!!!,FALSE
Shi Wu Wei Dao Hao ~Jiu Can Huan Jing Ye Fei Chang Hao Fei Chang An Jing Gua He Yi Jia Da Xiao Lai Ju Can ~,FALSE
,FALSE
"Shi Wu Pu Tong,Jie Qian Gao",FALSE
"Fen Liang Xiao,You Gui De Yao Si",FALSE
,FALSE
"Its very valuable,nice food and drinks,will come again",FALSE
"Jing Ji Shi Hui,Quan Jia De Zui Ai Shi Wu Hao Chi Yin Liao Hao He ",FALSE
"Shi Wu Hen Hao Chi,",FALSE
,FALSE
"Fu Wu Hen Hao,Shi Wu You Bian Yi. Zha Ji Ba 2Pian Yi Fen 6Kuai. ",FALSE
Nice food at here . Recommended to come for try. I like the salad..,FALSE
Hao Chi,FALSE
nice food,FALSE
Shi Wu Bu Cuo,FALSE
,FALSE
,FALSE
Nice place,FALSE
"Xi Huan Yong Can Huan Jing,Shu Fu,Shi Wu Da Fen Jie Ge He Li You Duo Yang Hua Xuan Ze,Hui Yi Zhi Guang Gu De Can Ting",FALSE
,FALSE
Hao Chi Tui Jian,FALSE
,FALSE
"Nice food, good service, affordable price. Highly recommend",FALSE
Hao Chi Duo Xuan Ze,FALSE
Big prawn ,FALSE
"Bian Yi,Chi De Bao Bao De,Wei Dao Bu Cuo",FALSE
"The food here is very delicious and refreshing. The staffs will always double check your orders aswell. However, the food will sometimes come out late in busy times.",FALSE
"Dong Xi Fen Liang Bian Dao Hen Xiao,Wei Dao Ye Bian Chai Liao",FALSE
,FALSE
,FALSE
"Qing Cai Du Chao De Hen Hao Chi
Bu Guo Hen Duo Hui Chao La,Bu Chi Yao Ti Qian Wen
Tui Jian Yin Ya Qing Long Cai
Tai Wan Mei You,Man Te Bie De",FALSE
"For me it's over priced n portion was small .. I truly feel that if I wud have  gone to another restaurant I wud have paid lesser , wud have been much reasonable. Didn't have the satisfaction of having a proper meal. I feel the taste of food has deteriorated. Never want to go there again. ",FALSE
"Zui Jin He Peng You Zai Ji Ge Yue Nei Zai Zhe Jian Lu Yuan Yong Can,Chi Guo De Shi Wu You:asam sotong Fan,mee rebus ,Yin Du rojak ,San Ming Zhi,Ji Rou Zhong Zi Fan. Bu Dan Hen Nan Chi Er Qie Huan Bu Xin Xian!Yi Qian De Lu Yuan Shi Wu Shui Zhun Shi Hen Gao De,Zui Jin Zhen Shi Ling Ren Shi Wang. ",FALSE
"I have coming here for years. Food is still so good. If you like salted egg yolk dishes,this is one of the best places to have it!! I have not tried any dish that I don't like here! The braised pork belly with yam is tender and melt in your mouthfully yummy!! The smooth and silky doufu encrusted in salted egg yolk is delightful. Every friend we invited to this place becomes a regular.",FALSE
,FALSE
,FALSE
,FALSE
"Shi Mo Du Ke Yi Jiu Shi Fu Wu Ren Yuan Bu ok
Kan Dao Gu Ke Zuo Zai Zuo Wei Deng Ta Men Na menuLai,Quan Bu Du Zai counter Jiang Hua",FALSE
The food is nice,FALSE
,FALSE
,FALSE
,FALSE
"Shi Wu Fei Chang Hao Chi,Gong Zuo Ren Yuan Ye Hen You Shan",FALSE
"Curry is good.
Fish not fresh enough... 3 star",FALSE
,FALSE
"Shi Wu Gui Bu Yao Jin
Chong Dian Shi Shi Wu Nan Chi",FALSE
"We had Thai style crispy chicken rice, hainanese braised pork rice and toast bread. All was so good. I would highly recommend this kopitiam.",FALSE
"Bu Yao Xin Suo You De Ping Lun,La Ji Hen La Ji,Lu Rou Fan Shi Na Zhong Yi Kuai Yi Kuai De Rou Tong Chang Jiu Bu Hao Chi Liao,Er Qie Rou Chao Fei,Rou Hen Shao,Shang Cai Su Du Chao Man,Qian Ji Ge Yue Wo Peng You Ye Qu Chi Ta Ye Shuo Yi Tuo",FALSE
"Good Service and good food , better than those fancy fancy cafe",FALSE
,FALSE
"We were having the curry chicken noodle, wanton mee and polo bun. All are top notch! The chicken noodle came with sambal. Very nice as well!
The staff is very attentive, the only complaint is the aircon. Perhaps due to hot weather, that's why it's not strong enough",FALSE
"The shrimp wanton is a must eat.
The pork noodle is also quite decent.
However, the choice is still somewhat limited. Their yellow noodles are thin, so I will personally avoid them.",FALSE
"Very impressive. Food is nice and did not skimp on ingredients at all, very generous. Service is tip top as they keep looking out to you if you need anything. Will definitely come again!",FALSE
Bu Cuo,FALSE
Love the food n service..... the waiter explain n tell about the menu...n even recommend the food...,FALSE
I mean first i thought its gonna be expensive and the price is affordable and the food is delicious too.The staff is very friendly and polite and i also did a mini vlog in my channel too,FALSE
"Shi Wu Du Hen Bu Cuo,Zhu Rou Fen You Liang Yan Dao;Zhou You Yi Dian Da Fen
Zai Yan Re De Tian Qi You Yin Le He Leng Qi De Pei Ban Hen Shu Fu

Lai Di Er Ci Cha Shao Yun Tun Mian De Cha Shao Hao Chi,Mian Hen QDan
Xian Xia Yun Tun Mian Xia Ye Hen Xin Xian",FALSE
"For me as a Indian who love Chinese food, rate food here 1/5, a bit weird, not spicy enough, the pork like not fully cooked, the 2 other shops in front is much better.. (the one sell wanton mee and another one sell bi hoon soop )",FALSE
"Xiao Fen De Yun Tun Mian,Zu Gou Shi Yi Ge Ren Fen,Cha Shao Hou Hou De Yi Pian Pian,You Mian Ruan Jin Gang Hao,Ruo Jia Yi Dian Ling Hun Zhi Na Geng Hao Liao

Gan Jing
Sheng Shou Dan Kampung .Bu Cuo,Mei You Qi Ta Wei Dao. 
Ka Pei Yao Gai Nong Yi Dian

Mei You service charge!

",FALSE
"Zheng Ti Shang Du Hen Bu Cuo:Shi Wu,Huan Jing,Fu Wu Yuan De Tai Du Du Hen Hao. Wei Yi Yi Dian Ke Yi Gai Jin De Shi,Ka Pei De Xiang Nong Du Bu Zu,You Qi Shi Zai He Bing Ka Pei De Shi Hou,Ka Pei De Xiang Wei Jiu Geng Dan Liao. Xi Wang Zhe Dian Ke Yi Gai Jin Yi Xia Yo ",FALSE
,FALSE
Good service / but Not worth the price RM 28 . So Expensive The food taste is normal.,FALSE
Quite a lot of variety and price is reasonable too. The only complaint is the toasts are overpriced.,FALSE
"Hao Chi,Shi Wu Da Fen",FALSE
,FALSE
"Liao Zu,Jie Ge He Li. . . Hai Zi Chi Liao Ye Shuo Hao Chi. . . Ma Ma Chi Liao Ye Zan Bu Jue Kou . . . 
Yi Jia Zi Chi Liao,Kai Kai Xin Xin. . . Xie Xie Lao Ban Yu Yuan Gong Men De Fu Chu. . selamat hari raya",FALSE
,FALSE
,FALSE
,FALSE
,FALSE
,FALSE
,FALSE
,FALSE
Makanan sedap Rasa seperti masakan rumah..harga pun cukup murah..mana nk dapat makan nasi biryani kambing RM 10.00 seorang..,FALSE
Makanannye sedap2...,FALSE
,FALSE
,FALSE
,FALSE
Bu Cuo,FALSE
Sdp ada umphhhh,FALSE
,FALSE
Jom makan,FALSE
,FALSE
,FALSE
,FALSE
,FALSE
"Gu Zao Wei,Huai Jiu Gan Shi Zu. ",FALSE
"jbZao Can Zhi Wang,Mei Chi Guo Suan Shi Me jbRen",FALSE
,FALSE
,FALSE
Like the old school vibe here. And the food is very good.,FALSE
"They can't even get their eggs right. Coffee is average, kaya toast too. Very disappointing.",FALSE
